ID,AGE,VEHICLE_YEAR,GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,OUTCOME
919241,65+,after 2015,male,majority,high school,upper class,0.507690848953627,7000.0,3,0.0
647888,40-64,before 2015,female,majority,none,working class,0.509910296776192,13000.0,0,0.0
161832,40-64,before 2015,female,majority,none,working class,0.5038597346352107,11000.0,0,1.0
476769,40-64,before 2015,male,majority,university,middle class,0.577135941672739,7000.0,4,0.0
431314,26-39,before 2015,male,majority,university,middle class,0.6477554969922709,,0,0.0
351356,65+,before 2015,male,majority,university,upper class,,11000.0,0,1.0
447424,40-64,before 2015,male,majority,high school,middle class,0.5778131836961647,12000.0,3,0.0
201707,40-64,before 2015,male,majority,high school,middle class,0.4953502835315234,9000.0,4,0.0
903320,16-25,before 2015,male,majority,high school,poverty,0.4526765592626403,12000.0,0,1.0
486639,16-25,before 2015,male,majority,university,middle class,0.6164262036016749,11000.0,0,1.0
252686,26-39,after 2015,male,majority,university,middle class,0.3457261884790099,13000.0,2,0.0
233200,26-39,before 2015,female,majority,university,middle class,0.5841273528155413,14000.0,0,1.0
667165,40-64,before 2015,female,majority,university,upper class,0.6117018176344066,9000.0,5,0.0
950296,65+,after 2015,female,majority,high school,upper class,0.5458900735115071,15000.0,1,1.0
243888,26-39,before 2015,male,majority,none,poverty,0.1436568483193364,17000.0,1,0.0
605896,26-39,before 2015,female,majority,none,poverty,0.3262403387046744,13000.0,2,1.0
871858,26-39,before 2015,male,minority,high school,poverty,0.2806543806481637,14000.0,0,1.0
200829,40-64,after 2015,female,majority,university,upper class,,9000.0,1,0.0
319494,65+,after 2015,female,majority,high school,upper class,0.7306774626064182,13000.0,0,0.0
959164,16-25,before 2015,male,majority,university,middle class,0.5783712166428834,13000.0,0,1.0
444813,40-64,after 2015,male,majority,university,upper class,,7000.0,2,0.0
675192,40-64,before 2015,male,majority,none,middle class,0.4816627514207715,10000.0,2,0.0
546719,40-64,before 2015,male,majority,high school,working class,0.2516227091679711,12000.0,2,0.0
96803,40-64,after 2015,female,majority,university,upper class,0.5872893810932033,12000.0,1,0.0
37956,26-39,before 2015,female,majority,high school,middle class,0.5573996021834157,6000.0,1,0.0
739932,16-25,before 2015,female,majority,high school,poverty,0.4289832028689519,12000.0,0,1.0
103308,65+,after 2015,female,majority,university,upper class,0.6403236933748687,9000.0,5,0.0
123892,65+,before 2015,male,majority,high school,working class,0.4972878528954948,,2,0.0
824793,26-39,before 2015,male,majority,none,working class,0.4466473449579012,10000.0,5,0.0
487034,26-39,after 2015,male,majority,high school,middle class,0.2710642145687786,14000.0,0,0.0
253078,26-39,before 2015,female,majority,high school,middle class,0.5655780916935856,12000.0,0,0.0
587387,26-39,after 2015,male,majority,high school,working class,0.381262306885702,9000.0,3,0.0
334556,26-39,after 2015,male,majority,university,upper class,0.6391281575503801,10000.0,0,0.0
403057,65+,before 2015,female,majority,high school,middle class,,13000.0,0,0.0
732295,40-64,before 2015,female,majority,university,upper class,0.6862027857536264,14000.0,0,0.0
933941,26-39,before 2015,male,majority,high school,poverty,0.4259830675931939,14000.0,0,0.0
520007,16-25,before 2015,male,majority,high school,poverty,,,0,1.0
871263,65+,after 2015,female,majority,university,upper class,0.5838061362917646,11000.0,0,0.0
864717,65+,after 2015,male,majority,high school,upper class,0.5873165927562172,11000.0,3,0.0
565346,16-25,before 2015,female,majority,high school,working class,0.566843891896652,16000.0,0,1.0
718626,26-39,after 2015,male,majority,university,upper class,0.6237655956418446,12000.0,0,0.0
921816,40-64,after 2015,female,majority,high school,upper class,0.8336684211611398,13000.0,2,0.0
431031,26-39,before 2015,male,majority,none,working class,0.4842558344936022,13000.0,0,1.0
200636,26-39,before 2015,male,majority,high school,middle class,0.6618055009919552,14000.0,1,0.0
70755,16-25,before 2015,female,majority,high school,poverty,0.3598177475144207,,0,1.0
22475,40-64,before 2015,female,majority,high school,middle class,0.5905674346205279,11000.0,0,0.0
254814,26-39,after 2015,male,majority,high school,working class,0.4378786301039939,11000.0,3,0.0
799392,16-25,after 2015,female,majority,university,working class,0.4010182348532662,11000.0,0,0.0
429212,16-25,before 2015,female,majority,high school,working class,,13000.0,0,1.0
408048,40-64,before 2015,female,minority,high school,upper class,0.5360001927513722,12000.0,0,0.0
312015,40-64,after 2015,female,majority,university,upper class,0.8748299910505895,15000.0,0,0.0
280243,40-64,after 2015,female,majority,high school,upper class,0.6068501228266245,12000.0,0,0.0
161784,26-39,before 2015,female,majority,none,poverty,0.2076497221944782,11000.0,0,1.0
979772,65+,after 2015,female,majority,university,upper class,0.6019296536623298,6000.0,6,0.0
173922,40-64,before 2015,male,minority,university,upper class,,10000.0,0,0.0
297613,40-64,after 2015,female,majority,university,upper class,0.6600195827192816,12000.0,0,0.0
178142,26-39,before 2015,male,majority,university,upper class,0.5739100548968327,11000.0,1,0.0
622497,26-39,after 2015,male,majority,high school,middle class,0.4611558624028447,12000.0,0,1.0
342957,40-64,after 2015,female,minority,university,upper class,0.5411543588314012,9000.0,0,0.0
318054,26-39,after 2015,female,majority,high school,upper class,0.7486839299000425,,0,0.0
178359,40-64,before 2015,male,majority,university,upper class,,11000.0,2,0.0
821985,65+,before 2015,male,majority,university,upper class,0.7896637075334306,7000.0,8,0.0
810334,65+,before 2015,female,majority,university,upper class,0.6261539579803245,8000.0,0,0.0
818305,26-39,after 2015,male,majority,university,upper class,0.4826533172678877,11000.0,1,0.0
586430,26-39,before 2015,male,majority,university,upper class,0.6277262155079715,10000.0,0,0.0
662672,40-64,before 2015,female,majority,high school,working class,0.4351936688486559,13000.0,2,1.0
770081,26-39,after 2015,female,majority,university,middle class,0.4676859181203905,17000.0,2,0.0
787457,26-39,after 2015,female,majority,high school,middle class,0.4064304948022721,15000.0,2,0.0
527739,26-39,before 2015,male,majority,university,upper class,0.4287285121728106,14000.0,2,0.0
965475,26-39,after 2015,male,majority,high school,working class,0.4180972967647553,,0,0.0
692484,26-39,before 2015,female,majority,university,working class,,11000.0,3,0.0
571298,65+,before 2015,male,majority,university,upper class,0.7403410730107258,9000.0,0,1.0
701289,40-64,before 2015,female,majority,university,upper class,0.7297169089422261,15000.0,0,0.0
879256,16-25,before 2015,female,majority,none,working class,0.4040051987550686,9000.0,0,0.0
649732,40-64,before 2015,male,minority,high school,upper class,0.530349303316289,10000.0,1,0.0
855779,40-64,before 2015,female,majority,high school,upper class,0.597964121410427,12000.0,1,0.0
625532,26-39,after 2015,male,majority,none,working class,0.3481526200753498,12000.0,1,0.0
506830,40-64,before 2015,female,majority,high school,middle class,0.5953854959206422,,1,0.0
291891,26-39,before 2015,male,majority,none,working class,,,4,1.0
3025,65+,before 2015,female,minority,university,upper class,0.6013122510598804,8000.0,2,0.0
683267,65+,before 2015,female,majority,high school,upper class,0.5664369365922711,10000.0,0,1.0
839311,65+,before 2015,male,majority,none,middle class,,9000.0,4,0.0
969959,26-39,before 2015,male,minority,high school,working class,0.4328792985209903,14000.0,0,0.0
694890,26-39,after 2015,female,majority,none,middle class,0.4149902226943815,,3,1.0
912505,26-39,before 2015,male,majority,university,middle class,0.5765924303012139,16000.0,2,1.0
298912,65+,before 2015,female,majority,university,upper class,0.7265435592483527,16000.0,1,0.0
336753,65+,before 2015,male,majority,high school,working class,0.3479315814537255,12000.0,5,0.0
667341,16-25,after 2015,male,majority,high school,poverty,0.431177855086253,16000.0,0,0.0
790649,40-64,before 2015,female,majority,none,middle class,0.5549228533835855,12000.0,0,0.0
967869,40-64,after 2015,female,majority,none,upper class,0.5496378489364446,12000.0,3,0.0
806032,16-25,before 2015,female,majority,none,poverty,0.3264636475532248,14000.0,0,1.0
648666,26-39,before 2015,female,majority,university,middle class,0.5289956747622162,9000.0,2,1.0
21860,16-25,before 2015,female,majority,high school,working class,0.5125630718902512,12000.0,0,1.0
983493,26-39,before 2015,female,minority,none,middle class,0.4233770903561658,10000.0,0,0.0
916881,26-39,before 2015,male,majority,high school,working class,0.3943709791327737,13000.0,3,0.0
381852,65+,before 2015,male,minority,university,upper class,0.4917990064486278,14000.0,0,1.0
937208,65+,after 2015,female,majority,university,upper class,0.6049973930028122,13000.0,2,0.0
95412,40-64,after 2015,male,minority,high school,upper class,0.7080741498657761,10000.0,1,0.0
607006,40-64,before 2015,female,majority,high school,upper class,,12000.0,1,0.0
157650,26-39,before 2015,male,majority,none,middle class,0.5608602241643745,15000.0,0,1.0
84004,40-64,after 2015,female,majority,university,upper class,0.7582763049169894,9000.0,1,0.0
615309,65+,before 2015,male,majority,university,upper class,0.6399732727427584,,0,1.0
137282,40-64,before 2015,female,majority,high school,middle class,0.3513704740787498,,0,1.0
46700,40-64,after 2015,male,majority,university,upper class,0.6970379976874882,15000.0,4,0.0
650982,40-64,before 2015,male,majority,high school,upper class,0.6441497497980374,12000.0,0,0.0
495635,40-64,before 2015,female,majority,high school,middle class,0.5082183942474046,9000.0,4,0.0
411155,26-39,after 2015,male,majority,university,upper class,0.5008837971973815,,5,0.0
471169,26-39,after 2015,male,majority,high school,upper class,0.696136173927799,13000.0,3,0.0
725883,40-64,before 2015,female,majority,university,upper class,0.4715767933840966,12000.0,0,0.0
425246,40-64,after 2015,male,majority,university,upper class,0.4623747202774952,14000.0,2,0.0
887542,40-64,after 2015,male,majority,university,middle class,0.5096553789344698,9000.0,1,0.0
541272,40-64,before 2015,male,majority,high school,middle class,0.4178900827649721,10000.0,4,0.0
826670,40-64,before 2015,female,majority,university,upper class,0.6901480984334583,7000.0,0,0.0
743957,40-64,before 2015,female,majority,high school,middle class,,15000.0,0,0.0
574624,26-39,after 2015,male,majority,high school,working class,0.5619369424716061,12000.0,3,0.0
453895,65+,before 2015,female,majority,high school,upper class,0.6426937467690333,10000.0,1,0.0
111851,65+,before 2015,female,majority,high school,middle class,0.6045001028396074,13000.0,3,0.0
47628,26-39,before 2015,female,minority,university,working class,0.4347996406673757,11000.0,2,0.0
708828,40-64,after 2015,female,minority,high school,upper class,0.5598309463350708,7000.0,1,0.0
819883,40-64,before 2015,male,majority,none,working class,0.4439520209197586,9000.0,3,0.0
232634,16-25,before 2015,male,majority,none,middle class,0.4163929572947172,11000.0,0,1.0
892258,65+,before 2015,male,majority,university,upper class,0.5294607648450482,10000.0,13,0.0
243010,16-25,before 2015,male,majority,university,poverty,0.4186940795440341,8000.0,0,1.0
368602,65+,before 2015,male,majority,high school,upper class,0.7018912453366748,8000.0,3,0.0
623636,26-39,after 2015,female,majority,university,upper class,0.6847622988569981,14000.0,1,0.0
757103,26-39,before 2015,female,majority,high school,poverty,0.5200147589908034,15000.0,2,0.0
771076,40-64,before 2015,male,majority,university,upper class,0.5200856350041609,,1,1.0
375862,65+,before 2015,female,majority,university,upper class,0.5756575676623218,12000.0,4,0.0
732956,26-39,before 2015,female,minority,high school,middle class,0.5527408665056415,16000.0,0,1.0
774402,26-39,after 2015,male,majority,none,working class,0.4503293443741408,13000.0,0,0.0
679565,65+,before 2015,female,majority,high school,upper class,0.6061159887314591,,2,0.0
656626,26-39,before 2015,male,majority,university,middle class,0.5641567210231543,13000.0,0,0.0
146700,26-39,before 2015,female,majority,high school,working class,0.5080083451806122,,1,0.0
816938,16-25,before 2015,male,majority,high school,working class,0.3707923839557827,13000.0,0,1.0
440294,40-64,before 2015,male,majority,high school,middle class,0.5990163189686176,12000.0,2,0.0
792276,65+,after 2015,male,majority,high school,upper class,0.6420966704689359,12000.0,5,0.0
951251,40-64,before 2015,female,minority,none,upper class,0.5628390017690811,10000.0,0,0.0
395570,40-64,before 2015,female,majority,university,working class,0.3864070820443329,16000.0,0,1.0
736323,26-39,before 2015,female,minority,none,poverty,0.336185325210513,9000.0,0,1.0
725583,40-64,before 2015,male,majority,university,upper class,0.7367504567066312,15000.0,3,0.0
53552,26-39,before 2015,male,majority,none,poverty,0.337655738134704,,2,0.0
954412,16-25,before 2015,male,majority,high school,poverty,0.3260615480435063,10000.0,0,1.0
931629,26-39,before 2015,male,majority,high school,working class,0.397676854501618,12000.0,0,1.0
255230,65+,before 2015,male,majority,high school,upper class,0.5639397587703121,13000.0,2,0.0
31403,26-39,before 2015,female,majority,high school,working class,0.4183694551552955,11000.0,1,0.0
136957,16-25,before 2015,female,majority,university,middle class,0.6404242968082149,5000.0,0,1.0
58535,26-39,after 2015,male,majority,university,middle class,0.4393528235041638,8000.0,0,1.0
750889,40-64,before 2015,female,majority,high school,middle class,,12000.0,3,0.0
592584,26-39,before 2015,female,majority,high school,middle class,0.5943032701755666,8000.0,0,0.0
263154,26-39,before 2015,female,minority,high school,working class,0.5343435230995932,14000.0,0,1.0
842364,26-39,after 2015,female,majority,university,middle class,0.6655749122210538,12000.0,0,0.0
687419,26-39,after 2015,male,majority,university,upper class,0.6299704413933573,11000.0,1,0.0
529208,65+,before 2015,male,majority,university,upper class,,9000.0,5,0.0
306684,16-25,before 2015,female,majority,none,poverty,0.373351589323795,12000.0,0,1.0
883009,26-39,before 2015,male,majority,university,upper class,0.5171035570230498,14000.0,2,0.0
74704,40-64,before 2015,female,majority,university,upper class,0.642882122148452,14000.0,0,0.0
872809,40-64,after 2015,male,majority,university,upper class,,8000.0,7,0.0
142973,16-25,before 2015,female,majority,high school,poverty,0.5973913732761367,16000.0,0,1.0
100513,65+,after 2015,male,majority,high school,upper class,0.6807929771269291,9000.0,0,0.0
